Chester	Chester	37.35682	-77.44165	US	20987
Christiansburg	Christiansburg	37.12985	-80.40894	US	21041
Colonial Heights	Colonial Heights	37.26804	-77.40726	US	17411
Culpeper	Culpeper	38.47318	-77.99666	US	16379
Dale City	Dale City	38.63706	-77.31109	US	65969
Danville	Danville	36.58597	-79.39502	US	43055
East Hampton	East Hampton	37.03737	-76.33161	US	147993
Fairfax	Fairfax	38.84622	-77.30637	US	22565
Franconia	Franconia	38.78206	-77.14637	US	18245
Fredericksburg	Fredericksburg	38.30318	-77.46054	US	24286
Great Falls	Great Falls	38.99817	-77.28832	US	15427
Hampton	Hampton	37.02987	-76.34522	US	137436
Harrisonburg	Harrisonburg	38.44957	-78.86892	US	48914
Herndon	Herndon	38.96955	-77.3861	US	23292
Highland Springs	Highland Springs	37.54598	-77.32776	US	15711
Hopewell	Hopewell	37.30432	-77.2872	US	22591
Hybla Valley	Hybla Valley	38.74761	-77.08303	US	15801
Idylwood	Idylwood	38.89511	-77.21165	US	17288
Jefferson	Jefferson	38.86456	-77.18776	US	28487
Lake Ridge	Lake Ridge	38.68789	-77.29776	US	41058
Laurel	Laurel	37.64292	-77.50887	US	16713
Leesburg	Leesburg	39.11566	-77.5636	US	42616
Lincolnia	Lincolnia	38.81845	-77.14331	US	22855
Linton Hall	Linton Hall	38.75984	-77.57499	US	35725
Lorton	Lorton	38.70428	-77.22776	US	18610
Lynchburg	Lynchburg	37.41375	-79.14225	US	75568
Manassas	Manassas	38.75095	-77.47527	US	37821
McLean	McLean	38.93428	-77.17748	US	48115
Mechanicsville	Mechanicsville	37.60876	-77.37331	US	36348
Merrifield	Merrifield	38.87428	-77.22693	US	15212
Montclair	Montclair	38.61095	-77.33971	US	19570
Newport News	Newport News	36.97876	-76.428	US	180719
Norfolk	Norfolk	36.84681	-76.28522	US	242803
Oakton	Oakton	38.88095	-77.30082	US	34166
Petersburg	Petersburg	37.22793	-77.40193	US	32420
Portsmouth	Portsmouth	36.83543	-76.29827	US	95535
Portsmouth Heights	Portsmouth Heights	36.82098	-76.36883	US	99049
Radford	Radford	37.13179	-80.57645	US	16408
Reston	Reston	38.96872	-77.3411	US	58404
Richmond	Richmond	37.55376	-77.46026	US	204214
Roanoke	Roanoke	37.27097	-79.94143	US	97032
Rose Hill	Rose Hill	38.78872	-77.11276	US	20226
Salem	Salem	37.29347	-80.05476	US	24802
Short Pump	Short Pump	37.65042	-77.61249	US	24729
South Riding	South Riding	38.92094	-77.50388	US	24256
South Suffolk	South Suffolk	36.71709	-76.59023	US	80690
Springfield	Springfield	38.78928	-77.1872	US	30484
Staunton	Staunton	38.14991	-79.0732	US	23746
Sterling	Sterling	39.00622	-77.4286	US	27822
Sudley	Sudley	38.79289	-77.49749	US	16203
Suffolk	Suffolk	36.72836	-76.58496	US	84585
Tuckahoe	Tuckahoe	37.59015	-77.55638	US	44990
Tysons Corner	Tysons Corner	38.91872	-77.23109	US	19627
Vienna	Vienna	38.90122	-77.26526	US	15687
Virginia Beach	Virginia Beach	36.85293	-75.97799	US	437994
Waynesboro	Waynesboro	38.06847	-78.88947	US	21006
West Lynchburg	West Lynchburg	37.4032	-79.17808	US	65517
West Springfield	West Springfield	38.77261	-77.22109	US	22460
Winchester	Winchester	39.18566	-78.16333	US	26203
Wolf Trap	Wolf Trap	38.93983	-77.28609	US	16131
Woodlawn	Woodlawn	38.71678	-77.13276	US	20804
Beckley	Beckley	37.77817	-81.18816	US	17614
Charleston	Charleston	38.34982	-81.63262	US	51400
Clarksburg	Clarksburg	39.28065	-80.34453	US	16578
Fairmont	Fairmont	39.48508	-80.14258	US	18704
Huntington	Huntington	38.41925	-82.44515	US	49138
Martinsburg	Martinsburg	39.45621	-77.96389	US	17227
Morgantown	Morgantown	39.62953	-79.9559	US	29660
Parkersburg	Parkersburg	39.26674	-81.56151	US	31492
Sherwood	Sherwood	34.81509	-92.22432	US	29523
Franklin	Franklin	39.48061	-86.05499	US	23712
Chillicothe	Chillicothe	39.33312	-82.9824	US	21901
Bay City	Bay City	28.98276	-95.9694	US	17614
Alabaster	Alabaster	33.24428	-86.81638	US	30352
Albertville	Albertville	34.26759	-86.20887	US	21160
Anniston	Anniston	33.65983	-85.83163	US	23106
Athens	Athens	34.80287	-86.97167	US	21897
Auburn	Auburn	32.60986	-85.48078	US	53380
Glendale Heights	Glendale Heights	41.91031	-88.07174	US	34208
North Andover	North Andover	42.6987	-71.13506	US	28222
Revere	Revere	42.40843	-71.01199	US	51755
Danbury	Danbury	41.39482	-73.45401	US	80893
Darien	Darien	41.07871	-73.46929	US	20732
Inkster	Inkster	42.2942	-83.30993	US	25369
Cleveland Heights	Cleveland Heights	41.52005	-81.55624	US	46121
East Hartford	East Hartford	41.78232	-72.61203	US	51252
East Haven	East Haven	41.27621	-72.86843	US	29257
East Norwalk	East Norwalk	41.10565	-73.39845	US	84530
Enfield	Enfield	41.97621	-72.59176	US	45212
Fairfield	Fairfield	41.14121	-73.26373	US	59052
Farmington	Farmington	41.71982	-72.83204	US	25000
Glastonbury	Glastonbury	41.71232	-72.60815	US	31876
Guilford	Guilford	41.28899	-72.68176	US	22498
Hamden	Hamden	41.39593	-72.89677	US	59847
Hartford	Hartford	41.76371	-72.68509	US	124775
Killingly Center	Killingly Center	41.83871	-71.86924	US	17282
Ledyard Center	Ledyard Center	41.43982	-72.01424	US	15212
Madison	Madison	41.27954	-72.59843	US	19100
Manchester	Manchester	41.77593	-72.52148	US	30577
Mansfield City	Mansfield City	41.76593	-72.23369	US	26439
Meriden	Meriden	41.53815	-72.80704	US	60868
Middletown	Middletown	41.56232	-72.65065	US	47648
Milford	Milford	41.22232	-73.0565	US	52759
Montville Center	Montville Center	41.47899	-72.15119	US	20180
Naugatuck	Naugatuck	41.48593	-73.05066	US	31862
New Britain	New Britain	41.66121	-72.77954	US	73206
New Canaan	New Canaan	41.14676	-73.49484	US	19738
New Haven	New Haven	41.30815	-72.92816	US	129779
New London	New London	41.35565	-72.09952	US	27620
Newington	Newington	41.69788	-72.72371	US	30562
North Haven	North Haven	41.39093	-72.85954	US	24093
North Stamford	North Stamford	41.13815	-73.54346	US	121230
Norwalk	Norwalk	41.1176	-73.4079	US	85603
Norwich	Norwich	41.52426	-72.07591	US	40493
Plainfield	Plainfield	41.67649	-71.91507	US	15498
Plainville	Plainville	41.67454	-72.85816	US	17328
Seymour	Seymour	41.39676	-73.07594	US	16562
Shelton	Shelton	41.31649	-73.09316	US	39559
South Windsor	South Windsor	41.82371	-72.6212	US	24412
Southbury	Southbury	41.48148	-73.21317	US	19836
Stamford	Stamford	41.05343	-73.53873	US	122643
Storrs	Storrs	41.80843	-72.24952	US	15344
Stratford	Stratford	41.18454	-73.13317	US	51384
Torrington	Torrington	41.80065	-73.12122	US	36383
Trumbull	Trumbull	41.24287	-73.20067	US	36018
Wallingford	Wallingford	41.45704	-72.82316	US	17712
Waterbury	Waterbury	41.55815	-73.0515	US	110366
West Hartford	West Hartford	41.76204	-72.74204	US	63268
West Haven	West Haven	41.27065	-72.94705	US	55564
West Torrington	West Torrington	41.81843	-73.14372	US	36000
Westport	Westport	41.14149	-73.3579	US	26391
Wethersfield	Wethersfield	41.71427	-72.65259	US	26668
Willimantic	Willimantic	41.71065	-72.20813	US	17737
Wilton	Wilton	41.19537	-73.4379	US	18062
Windham	Windham	41.69982	-72.15702	US	23072
Windsor	Windsor	41.8526	-72.6437	US	28778
Wolcott	Wolcott	41.60232	-72.98677	US	16639
Ames	Ames	42.03471	-93.61994	US	58965
Ankeny	Ankeny	41.72971	-93.60577	US	45582
Bettendorf	Bettendorf	41.52448	-90.51569	US	33217
Burlington	Burlington	40.80754	-91.11292	US	25663
Cedar Falls	Cedar Falls	42.52776	-92.44547	US	39260
Cedar Rapids	Cedar Rapids	42.00833	-91.64407	US	126326
Clinton	Clinton	41.84447	-90.18874	US	26885
Clive	Clive	41.60304	-93.72411	US	15447
Coralville	Coralville	41.6764	-91.58045	US	18907
Council Bluffs	Council Bluffs	41.26194	-95.86083	US	62230
Davenport	Davenport	41.52364	-90.57764	US	99685
Des Moines	Des Moines	41.60054	-93.60911	US	203433
Dubuque	Dubuque	42.50056	-90.66457	US	57637
Fort Dodge	Fort Dodge	42.49747	-94.16802	US	25206
Iowa City	Iowa City	41.66113	-91.53017	US	67862
Johnston	Johnston	41.67304	-93.69772	US	17278
Marion	Marion	42.03417	-91.59768	US	34768
Marshalltown	Marshalltown	42.04943	-92.90798	US	27552
Mason City	Mason City	43.15357	-93.20104	US	28079
Muscatine	Muscatine	41.42447	-91.04321	US	22886
Newton	Newton	41.69971	-93.04798	US	15254
Ottumwa	Ottumwa	41.02001	-92.4113	US	25023
Sioux City	Sioux City	42.49999	-96.40031	US	82684
Urbandale	Urbandale	41.62666	-93.71217	US	39463
Waterloo	Waterloo	42.49276	-92.34296	US	68406
West Des Moines	West Des Moines	41.57721	-93.71133	US	56609
Addison	Addison	41.9317	-87.98896	US	36942
Algonquin	Algonquin	42.16558	-88.29425	US	30046
Alsip	Alsip	41.66892	-87.73866	US	19277
Arlington Heights	Arlington Heights	42.08836	-87.98063	US	75101
Aurora	Aurora	41.76058	-88.32007	US	197899
Bartlett	Bartlett	41.99503	-88.18563	US	41208
Batavia	Batavia	41.85003	-88.31257	US	26045
Bellwood	Bellwood	41.88142	-87.88312	US	19071
Belvidere	Belvidere	42.26391	-88.84427	US	25585
Bensenville	Bensenville	41.95503	-87.94007	US	18352
Berwyn	Berwyn	41.85059	-87.79367	US	56657
Bloomingdale	Bloomingdale	41.95753	-88.0809	US	22018
Bloomington	Bloomington	40.4842	-88.99369	US	76610
Blue Island	Blue Island	41.65726	-87.68005	US	23706
Bolingbrook	Bolingbrook	41.69864	-88.0684	US	73366
Bourbonnais	Bourbonnais	41.15376	-87.88754	US	18631
Bradley	Bradley	41.14198	-87.86115	US	15895
Bridgeview	Bridgeview	41.75003	-87.80422	US	16446
Brookfield	Brookfield	41.82392	-87.85173	US	18978
Buffalo Grove	Buffalo Grove	42.15141	-87.95979	US	41496
Burbank	Burbank	41.73392	-87.7795	US	28925
Calumet City	Calumet City	41.61559	-87.52949	US	37042
Carol Stream	Carol Stream	41.91253	-88.13479	US	39711
Carpentersville	Carpentersville	42.12114	-88.25786	US	37691
Cary	Cary	42.21197	-88.23814	US	18271
Champaign	Champaign	40.11642	-88.24338	US	81055
Chicago	Chicago	41.85003	-87.65005	US	2695598
Chicago Heights	Chicago Heights	41.50615	-87.6356	US	30276
Cicero	Cicero	41.84559	-87.75394	US	83891
Country Club Hills	Country Club Hills	41.56809	-87.72033	US	16541
Crest Hill	Crest Hill	41.55475	-88.09867	US	20837
Crystal Lake	Crystal Lake	42.24113	-88.3162	US	40743
Danville	Danville	40.12448	-87.63002	US	33027
Darien	Darien	41.75198	-87.97395	US	22086
DeKalb	DeKalb	41.92947	-88.75036	US	43862
Deerfield	Deerfield	42.17114	-87.84451	US	18225
Des Plaines	Des Plaines	42.03336	-87.8834	US	58364
Dixon	Dixon	41.83892	-89.47955	US	15733
Dolton	Dolton	41.63892	-87.60727	US	23153
Downers Grove	Downers Grove	41.80892	-88.01117	US	47833
East Moline	East Moline	41.50087	-90.4443	US	21302
East Peoria	East Peoria	40.66615	-89.5801	US	23402
Elgin	Elgin	42.03725	-88.28119	US	108188
Elk Grove Village	Elk Grove Village	42.00392	-87.97035	US	33127
Elmhurst	Elmhurst	41.89947	-87.94034	US	44121
Elmwood Park	Elmwood Park	41.92114	-87.80923	US	24883
Evanston	Evanston	42.04114	-87.69006	US	74486
Evergreen Park	Evergreen Park	41.72059	-87.70172	US	19852
Frankfort	Frankfort	41.49587	-87.84866	US	17782
Franklin Park	Franklin Park	41.93531	-87.86562	US	18333
Freeport	Freeport	42.29669	-89.62123	US	25638
Galesburg	Galesburg	40.94782	-90.37124	US	32195
Geneva	Geneva	41.88753	-88.30535	US	21495
Glen Ellyn	Glen Ellyn	41.87753	-88.06701	US	27450
Glenview	Glenview	42.06975	-87.78784	US	44692
Goodings Grove	Goodings Grove	41.6292	-87.93089	US	18569
Grayslake	Grayslake	42.34447	-88.04175	US	20957
Gurnee	Gurnee	42.3703	-87.90202	US	31295
Hanover Park	Hanover Park	41.99947	-88.14507	US	37973
Harvey	Harvey	41.61003	-87.64671	US	25282
Highland Park	Highland Park	42.18169	-87.80034	US	29763
Hinsdale	Hinsdale	41.80086	-87.93701	US	16816
Hoffman Estates	Hoffman Estates	42.04281	-88.0798	US	51895
Homer Glen	Homer Glen	41.60003	-87.93811	US	24220
Homewood	Homewood	41.55726	-87.6656	US	19323
Huntley	Huntley	42.16808	-88.42814	US	24291
Joliet	Joliet	41.52519	-88.0834	US	147433
Kankakee	Kankakee	41.12003	-87.86115	US	27537
La Grange	La Grange	41.80503	-87.86923	US	15550
Lake Forest	Lake Forest	42.25863	-87.84063	US	19375
Lake Zurich	Lake Zurich	42.19697	-88.09341	US	19631
Lake in the Hills	Lake in the Hills	42.18169	-88.33036	US	28965
Lansing	Lansing	41.56476	-87.53893	US	28331
Lemont	Lemont	41.67364	-88.00173	US	16000
Libertyville	Libertyville	42.28308	-87.95313	US	20315
Lisle	Lisle	41.80114	-88.07479	US	22390
Lockport	Lockport	41.58948	-88.05784	US	24839
Lombard	Lombard	41.88003	-88.00784	US	43165
Loves Park	Loves Park	42.32002	-89.05816	US	23996
Machesney Park	Machesney Park	42.34724	-89.039	US	23499
Macomb	Macomb	40.45921	-90.6718	US	19288
Matteson	Matteson	41.50392	-87.7131	US	19009
Maywood	Maywood	41.8792	-87.84312	US	24090
McHenry	McHenry	42.33335	-88.26675	US	26992
Melrose Park	Melrose Park	41.90059	-87.85673	US	25411
Mokena	Mokena	41.52614	-87.88922	US	18740
Moline	Moline	41.5067	-90.51513	US	43483
Montgomery	Montgomery	41.73058	-88.3459	US	18438
Morton	Morton	40.61282	-89.45926	US	16267
Morton Grove	Morton Grove	42.04059	-87.78256	US	23270
Mount Prospect	Mount Prospect	42.06642	-87.93729	US	54167
Mundelein	Mundelein	42.26308	-88.00397	US	31064
Naperville	Naperville	41.78586	-88.14729	US	141853
New Lenox	New Lenox	41.51198	-87.96561	US	24394
Niles	Niles	42.01892	-87.80284	US	29803
Normal	Normal	40.5142	-88.99063	US	52497
North Aurora	North Aurora	41.80614	-88.3273	US	16760
North Chicago	North Chicago	42.32558	-87.84118	US	32574
North Peoria	North Peoria	40.71754	-89.58426	US	113004
Northbrook	Northbrook	42.12753	-87.82895	US	33170
Oak Forest	Oak Forest	41.60281	-87.74394	US	27962
Oak Lawn	Oak Lawn	41.71087	-87.75811	US	56690
Oak Park	Oak Park	41.88503	-87.7845	US	51878
Orland Park	Orland Park	41.63031	-87.85394	US	56767
Oswego	Oswego	41.68281	-88.35146	US	30355
Ottawa	Ottawa	41.34559	-88.84258	US	18768
Palatine	Palatine	42.1103	-88.03424	US	68557
Palos Hills	Palos Hills	41.6967	-87.817	US	17484
Park Forest	Park Forest	41.49142	-87.67449	US	21975
Park Ridge	Park Ridge	42.01114	-87.84062	US	37480
Pekin	Pekin	40.56754	-89.64066	US	34094
Peoria	Peoria	40.69365	-89.58899	US	115007
Plainfield	Plainfield	41.62697	-88.20395	US	39581
Prospect Heights	Prospect Heights	42.0953	-87.93757	US	16256
Rock Island	Rock Island	41.50948	-90.57875	US	39018
Rockford	Rockford	42.27113	-89.094	US	152871
Rolling Meadows	Rolling Meadows	42.08419	-88.01313	US	24099
Romeoville	Romeoville	41.64753	-88.08951	US	39680
Roselle	Roselle	41.98475	-88.07979	US	22763
Round Lake	Round Lake	42.35336	-88.09341	US	18289
Round Lake Beach	Round Lake Beach	42.37169	-88.09008	US	28175
Saint Charles	Saint Charles	41.91419	-88.30869	US	32974
Schaumburg	Schaumburg	42.03336	-88.08341	US	74227
Shorewood	Shorewood	41.52003	-88.20173	US	15615
Skokie	Skokie	42.03336	-87.73339	US	64784
South Elgin	South Elgin	41.99419	-88.2923	US	21985
South Holland	South Holland	41.60087	-87.60699	US	22030
Sterling	Sterling	41.78864	-89.69622	US	15370
Streamwood	Streamwood	42.02558	-88.17841	US	39858
Sycamore	Sycamore	41.98892	-88.68675	US	17519
Tinley Park	Tinley Park	41.57337	-87.78449	US	56703
Urbana	Urbana	40.11059	-88.20727	US	41250
Vernon Hills	Vernon Hills	42.21947	-87.97952	US	25113
Villa Park	Villa Park	41.88975	-87.98895	US	21904
Wasco	Wasco	41.93808	-88.40452	US	22560
Washington	Washington	40.70365	-89.40731	US	15134
Waukegan	Waukegan	42.36363	-87.84479	US	89078
West Chicago	West Chicago	41.88475	-88.20396	US	27086
Westchester	Westchester	41.85059	-87.882	US	16718
Westmont	Westmont	41.79586	-87.97562	US	24685
Wheaton	Wheaton	41.86614	-88.10701	US	52894
Wheeling	Wheeling	42.13919	-87.92896	US	37648
Wilmette	Wilmette	42.07225	-87.72284	US	27087
Woodridge	Woodridge	41.74697	-88.05034	US	32971
Woodstock	Woodstock	42.31474	-88.4487	US	24770
Yorkville	Yorkville	41.64114	-88.44729	US	16921
Zion	Zion	42.44613	-87.83285	US	24413
Anderson	Anderson	40.10532	-85.68025	US	56129
Crawfordsville	Crawfordsville	40.04115	-86.87445	US	15915
Crown Point	Crown Point	41.41698	-87.36531	US	27317
Dyer	Dyer	41.4942	-87.52171	US	16390
East Chicago	East Chicago	41.6392	-87.45476	US	29698
Elkhart	Elkhart	41.68199	-85.97667	US	50949
Fort Wayne	Fort Wayne	41.1306	-85.12886	US	253691
Frankfort	Frankfort	40.27948	-86.51084	US	16422
Gary	Gary	41.59337	-87.34643	US	80294
Goshen	Goshen	41.58227	-85.83444	US	31719
Granger	Granger	41.75338	-86.11084	US	30465
Griffith	Griffith	41.52837	-87.42365	US	16893
Hammond	Hammond	41.58337	-87.50004	US	80830
Highland	Highland	41.55365	-87.45198	US	23727
Hobart	Hobart	41.53226	-87.25504	US	29059
Huntington	Huntington	40.8831	-85.49748	US	17391
Kokomo	Kokomo	40.48643	-86.1336	US	45468
LaPorte	LaPorte	41.6106	-86.72252	US	22053
Lafayette	Lafayette	40.4167	-86.87529	US	67140
Lebanon	Lebanon	40.04837	-86.46917	US	15792
Logansport	Logansport	40.75448	-86.35667	US	18396
Marion	Marion	40.55837	-85.65914	US	29948
Merrillville	Merrillville	41.48281	-87.33281	US	35246
Michigan City	Michigan City	41.70754	-86.89503	US	31479
Mishawaka	Mishawaka	41.66199	-86.15862	US	48252
Muncie	Muncie	40.19338	-85.38636	US	70085
Munster	Munster	41.56448	-87.51254	US	23603
Noblesville	Noblesville	40.04559	-86.0086	US	51969
Portage	Portage	41.57587	-87.17615	US	36828
Schererville	Schererville	41.47892	-87.45476	US	29243
South Bend	South Bend	41.68338	-86.25001	US	101168
Valparaiso	Valparaiso	41.47309	-87.06114	US	31730
West Lafayette	West Lafayette	40.42587	-86.90807	US	29596
Westfield	Westfield	40.04282	-86.12749	US	30068
Abington	Abington	42.10482	-70.94532	US	15985
Acton	Acton	42.48509	-71.43284	US	20897
Agawam	Agawam	42.06954	-72.61481	US	28761
Amesbury	Amesbury	42.85842	-70.93005	US	18313
Amherst Center	Amherst Center	42.37537	-72.51925	US	19065
Arlington	Arlington	42.41537	-71.15644	US	42844
Ashland	Ashland	42.26121	-71.4634	US	15802
Attleboro	Attleboro	41.94454	-71.28561	US	43593
Auburn	Auburn	42.19454	-71.83563	US	16724
Barnstable	Barnstable	41.70011	-70.29947	US	47821
Belmont	Belmont	42.39593	-71.17867	US	24729
Beverly	Beverly	42.55843	-70.88005	US	39502
Beverly Cove	Beverly Cove	42.55343	-70.85366	US	40365
Billerica	Billerica	42.55843	-71.26895	US	39904
Boston	Boston	42.35843	-71.05977	US	617594
Braintree	Braintree	42.22232	-70.99949	US	33509
Brockton	Brockton	42.08343	-71.01838	US	93810
Brookline	Brookline	42.33176	-71.12116	US	58732
Burlington	Burlington	42.50482	-71.19561	US	24498
Cambridge	Cambridge	42.3751	-71.10561	US	105162
Canton	Canton	42.15843	-71.14477	US	21679
Chelmsford	Chelmsford	42.59981	-71.36728	US	33925
Chelsea	Chelsea	42.39176	-71.03283	US	35177
Chicopee	Chicopee	42.1487	-72.60787	US	55298
Concord	Concord	42.46037	-71.34895	US	16810
Danvers	Danvers	42.57509	-70.93005	US	26493
Dedham	Dedham	42.24177	-71.16616	US	24729
Dracut	Dracut	42.67037	-71.30201	US	28831
East Longmeadow	East Longmeadow	42.06454	-72.51259	US	15102
Easthampton	Easthampton	42.26676	-72.66898	US	16611
Easton	Easton	42.02454	-71.12866	US	23459
Everett	Everett	42.40843	-71.05366	US	41667
Fairhaven	Fairhaven	41.6376	-70.90365	US	16453
Fall River	Fall River	41.70149	-71.15505	US	88857
Fitchburg	Fitchburg	42.58342	-71.8023	US	40318
Framingham	Framingham	42.27926	-71.41617	US	68318
Framingham Center	Framingham Center	42.29732	-71.43701	US	65413
Franklin	Franklin	42.08343	-71.39673	US	30636
Gardner	Gardner	42.57509	-71.99813	US	20228
Gloucester	Gloucester	42.61593	-70.66199	US	28789
Grafton	Grafton	42.20704	-71.68562	US	16583
Greenfield	Greenfield	42.58759	-72.59953	US	19753
Hanover	Hanover	42.11316	-70.81199	US	16906
Haverhill	Haverhill	42.7762	-71.07728	US	60879
Holden	Holden	42.35176	-71.86341	US	17016
Holyoke	Holyoke	42.20426	-72.6162	US	39880
Jamaica Plain	Jamaica Plain	42.30982	-71.12033	US	37468
Lawrence	Lawrence	42.70704	-71.16311	US	76377
Leominster	Leominster	42.52509	-71.75979	US	40759
Lexington	Lexington	42.44732	-71.2245	US	31394
Longmeadow	Longmeadow	42.0501	-72.58287	US	15784
Lowell	Lowell	42.63342	-71.31617	US	106519
Ludlow	Ludlow	42.16009	-72.47592	US	22201
Lynn	Lynn	42.46676	-70.94949	US	90329
Malden	Malden	42.4251	-71.06616	US	59450
Mansfield	Mansfield	42.03343	-71.21894	US	23380
Marblehead	Marblehead	42.5001	-70.85783	US	19808
Marlborough	Marlborough	42.34593	-71.55229	US	38499
Medford	Medford	42.41843	-71.10616	US	56173
Melrose	Melrose	42.45843	-71.06616	US	26983
Methuen	Methuen	42.7262	-71.19089	US	47255
Milford	Milford	42.13982	-71.51617	US	25055
Milton	Milton	42.24954	-71.06616	US	27003
Natick	Natick	42.28343	-71.3495	US	32276
Needham	Needham	42.28343	-71.23283	US	28886
New Bedford	New Bedford	41.63622	-70.93421	US	95072
Newburyport	Newburyport	42.81259	-70.87728	US	17416
Newton	Newton	42.33704	-71.20922	US	85146
North Chicopee	North Chicopee	42.18343	-72.59953	US	55179
Northampton	Northampton	42.32509	-72.6412	US	28549
Norton	Norton	41.96677	-71.18699	US	19808
Norwood	Norwood	42.19454	-71.1995	US	28602
Palmer	Palmer	42.15843	-72.32869	US	18261
Peabody	Peabody	42.52787	-70.92866	US	51251
Pittsfield	Pittsfield	42.45008	-73.24538	US	44737
Quincy	Quincy	42.25288	-71.00227	US	92271
Randolph	Randolph	42.1626	-71.04116	US	32112
Reading	Reading	42.52565	-71.09533	US	24747
Rockland	Rockland	42.13066	-70.91616	US	17982
Salem	Salem	42.51954	-70.89672	US	41340
Saugus	Saugus	42.46482	-71.01005	US	26628
Shrewsbury	Shrewsbury	42.29593	-71.71285	US	33893
Somerset	Somerset	41.76955	-71.12866	US	18165
Somerville	Somerville	42.3876	-71.0995	US	75754
South Boston	South Boston	42.33343	-71.04949	US	571281
South Hadley	South Hadley	42.25842	-72.57453	US	17652
South Peabody	South Peabody	42.50982	-70.94949	US	50293
Southbridge	Southbridge	42.0751	-72.03341	US	19030
Springfield	Springfield	42.10148	-72.58981	US	153060
Stoneham	Stoneham	42.4801	-71.0995	US	21437
Stoughton	Stoughton	42.1251	-71.10227	US	26915
Sudbury	Sudbury	42.38343	-71.41617	US	17343
Swansea	Swansea	41.74816	-71.18977	US	16525
Taunton	Taunton	41.9001	-71.08977	US	55874
Tewksbury	Tewksbury	42.61065	-71.23422	US	29326
Wakefield	Wakefield	42.50648	-71.07283	US	24932
Waltham	Waltham	42.37649	-71.23561	US	60632
Watertown	Watertown	42.37093	-71.18283	US	31915
Wellesley	Wellesley	42.29649	-71.29256	US	27982
West Springfield	West Springfield	42.10704	-72.62037	US	27912
Westfield	Westfield	42.12509	-72.74954	US	41094
Westford	Westford	42.57926	-71.43784	US	21587
Weymouth	Weymouth	42.22093	-70.93977	US	54395
Wilmington	Wilmington	42.54648	-71.17367	US	22325
Winchester	Winchester	42.45232	-71.137	US	21374
Winthrop	Winthrop	42.3751	-70.98283	US	17618
Woburn	Woburn	42.47926	-71.15228	US	38120
Worcester	Worcester	42.26259	-71.80229	US	181045
Yarmouth	Yarmouth	41.70567	-70.22863	US	25243
Auburn	Auburn	44.09785	-70.23117	US	23055
Augusta	Augusta	44.31062	-69.77949	US	19136
Bangor	Bangor	44.80118	-68.77781	US	33039
Biddeford	Biddeford	43.49258	-70.45338	US	21277
Brunswick	Brunswick	43.91452	-69.96533	US	15175
Lewiston	Lewiston	44.10035	-70.21478	US	36592
Portland	Portland	43.66147	-70.25533	US	66194
Saco	Saco	43.50092	-70.44283	US	18482
South Portland	South Portland	43.64147	-70.24088	US	25002
South Portland Gardens	South Portland Gardens	43.63897	-70.31533	US	23893
Waterville	Waterville	44.55201	-69.63171	US	15722
West Scarborough	West Scarborough	43.57036	-70.38783	US	27706
Westbrook	Westbrook	43.67703	-70.37116	US	17494
Adrian	Adrian	41.89755	-84.03717	US	21133
Allen Park	Allen Park	42.25754	-83.21104	US	28210
Allendale	Allendale	42.97225	-85.95365	US	17579
Ann Arbor	Ann Arbor	42.27756	-83.74088	US	113934
Auburn Hills	Auburn Hills	42.68753	-83.2341	US	21412
Battle Creek	Battle Creek	42.3173	-85.17816	US	52347
Bay City	Bay City	43.59447	-83.88886	US	34932
Birmingham	Birmingham	42.5467	-83.21132	US	20103
Burton	Burton	42.99947	-83.61634	US	29999
Canton	Canton	42.30865	-83.48216	US	86825
Clinton	Clinton	42.58698	-82.91992	US	99753
Dearborn	Dearborn	42.32226	-83.17631	US	98153
Dearborn Heights	Dearborn Heights	42.33698	-83.27326	US	57774
Detroit	Detroit	42.33143	-83.04575	US	713777
East Lansing	East Lansing	42.73698	-84.48387	US	48579
Eastpointe	Eastpointe	42.46837	-82.95547	US	32442
Farmington Hills	Farmington Hills	42.48531	-83.37716	US	79740
Ferndale	Ferndale	42.46059	-83.13465	US	19900
Flint	Flint	43.01253	-83.68746	US	102434
Forest Hills	Forest Hills	42.95947	-85.48975	US	25867
Garden City	Garden City	42.32559	-83.33104	US	27692
Grand Rapids	Grand Rapids	42.96336	-85.66809	US	188040
Grandville	Grandville	42.90975	-85.76309	US	15378
Grosse Pointe Woods	Grosse Pointe Woods	42.44365	-82.90686	US	16135
Hamtramck	Hamtramck	42.39282	-83.04964	US	22423
Haslett	Haslett	42.74698	-84.40108	US	19220
Hazel Park	Hazel Park	42.46254	-83.10409	US	16422
Holland	Holland	42.78752	-86.10893	US	33051
Holt	Holt	42.64059	-84.51525	US	23973
Iron River	Iron River	46.09273	-88.64235	US	3029
Jackson	Jackson	42.24587	-84.40135	US	33534
Jenison	Jenison	42.90725	-85.79198	US	16538
Kalamazoo	Kalamazoo	42.29171	-85.58723	US	74262
Kentwood	Kentwood	42.86947	-85.64475	US	48707
Lansing	Lansing	42.73253	-84.55553	US	114297
Lincoln Park	Lincoln Park	42.25059	-83.17854	US	38144
Livonia	Livonia	42.36837	-83.35271	US	96942
Madison Heights	Madison Heights	42.48587	-83.1052	US	29694
Marquette	Marquette	46.54354	-87.39542	US	21355
Midland	Midland	43.61558	-84.24721	US	41863
Monroe	Monroe	41.91643	-83.39771	US	20733
Mount Clemens	Mount Clemens	42.59726	-82.87798	US	16314
